game_id,team,conference,home_away,points,category,athlete_id,name,completions,attempts,yds,avg,td,int,qbr,car,long,rec,no,fgm,fga,pct,xpm,xpa,pts,tb,in_20,fum,lost,tot,solo,sacks,tfl,pd,qb_hur
401234619,Louisville,ACC,home,48,defensive,4568288,Dorian Jones,,,,,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0
401234619,Louisville,ACC,home,48,defensive,4240074,Dorian Etheridge,,,,,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0
401234619,Louisville,ACC,home,48,defensive,4686335,Marvin Dallas,,,,,0,,,,,,,,,,,,,,,,,2,1,0,0,0,0
401234619,Louisville,ACC,home,48,defensive,4360819,Jared Goldwire,,,,,0,,,,,,,,,,,,,,,,,2,1,0,0,0,0
401234619,Louisville,ACC,home,48,defensive,4240093,Malik Clark,,,,,0,,,,,,,,,,,,,,,,,2,1,0,0,0,0
401234619,Louisville,ACC,home,48,defensive,4047456,Marlon Character Jr.,,,,,0,,,,,,,,,,,,,,,,,2,1,0,1,0,0
401234619,Louisville,ACC,home,48,defensive,4360798,Robert Hicks,,,,,0,,,,,,,,,,,,,,,,,2,2,0,0,0,0
401234619,Louisville,ACC,home,48,defensive,4036027,Tabarious Peterson,,,,,0,,,,,,,,,,,,,,,,,2,2,0,0,0,0
401234619,Louisville,ACC,home,48,defensive,4691888,K.J. Cloyd,,,,,0,,,,,,,,,,,,,,,,,3,1,0,0,0,0
401234619,Louisville,ACC,home,48,defensive,4259365,Nick Okeke,,,,,0,,,,,,,,,,,,,,,,,3,2,0,1,0,1
401234619,Louisville,ACC,home,48,defensive,4240071,Russ Yeast,,,,,0,,,,,,,,,,,,,,,,,3,2,0,0,1,1
401234619,Louisville,ACC,home,48,defensive,4360807,Yasir Abdullah,,,,,0,,,,,,,,,,,,,,,,,3,3,1,1,0,0
401234619,Louisville,ACC,home,48,defensive,4243914,Monty Montgomery,,,,,0,,,,,,,,,,,,,,,,,4,1,0,1,0,0
401234619,Louisville,ACC,home,48,defensive,4426923,Kei'Trel Clark,,,,,0,,,,,,,,,,,,,,,,,5,4,0,0,2,0
401234619,Louisville,ACC,home,48,defensive,4039606,Isaiah Hayes,,,,,0,,,,,,,,,,,,,,,,,6,4,0,0,1,0
401234619,Louisville,ACC,home,48,defensive,4040606,Rodjay Burns,,,,,0,,,,,,,,,,,,,,,,,8,4,0,0,1,0
401234619,Louisville,ACC,home,48,defensive,4240072,C.J. Avery,,,,,0,,,,,,,,,,,,,,,,,12,6,1,1,2,0
401234619,Louisville,ACC,home,48,fumbles,4360802,Javian Hawkins,,,,,,,,,,0,,,,,,,,,,1,0,,,,,,
401234619,Louisville,ACC,home,48,fumbles,4040606,Rodjay Burns,,,,,,,,,,0,,,,,,,,,,1,1,,,,,,
401234619,Louisville,ACC,home,48,punting,4691891,Ryan Harwell,,,69,34.5,,,,,35,,2,,,,,,,0,0,,,,,,,,
401234619,Louisville,ACC,home,48,kicking,4575529,James Turner,,,,,,,,,39,,,2,3,67,6,6,12,,,,,,,,,,
401234619,Louisville,ACC,home,48,puntReturns,4040606,Rodjay Burns,,,-15,-15,0,,,,0,,1,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,kickReturns,4431466,Jordan Watkins,,,45,22.5,0,,,,26,,2,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,interceptions,4240080,Jack Fagot,,,17,,0,1,,,,,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,receiving,4259360,Maurice Burkley,,,2,2,0,,,,2,1,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,receiving,4360802,Javian Hawkins,,,8,8,0,,,,8,1,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,receiving,4037517,Roscoe Johnson,,,10,10,0,,,,10,1,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,receiving,3915771,Ean Pfeifer,,,20,10,1,,,,13,2,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,receiving,4686343,Braden Smith,,,29,14.5,0,,,,23,2,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,receiving,4036026,Dez Fitzpatrick,,,30,15,0,,,,20,2,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,receiving,4373177,Marshon Ford,,,50,12.5,0,,,,42,4,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,receiving,4360797,Chatarius Atwell,,,129,43,1,,,,66,3,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,rushing,-6455, Team,,,-2,-2,0,,,1,0,,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,rushing,4035995,Jawon Pass,,,1,1,0,,,1,1,,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,rushing,4360797,Chatarius Atwell,,,2,2,1,,,1,2,,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,rushing,4428030,Jalen Mitchell,,,13,3.3,0,,,4,5,,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,rushing,4240069,Malik Cunningham,,,40,5.7,0,,,7,35,,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,rushing,4259360,Maurice Burkley,,,63,9,0,,,7,41,,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,rushing,4360802,Javian Hawkins,,,174,10.9,3,,,16,70,,,,,,,,,,,,,,,,,,
401234619,Louisville,ACC,home,48,passing,4240069,Malik Cunningham,16,24,278,11.6,2,0,,,,,,,,,,,,,,,,,,,,,
401234627,Louisville,ACC,home,35,defensive,4433927,Dezmond Tell,,,,,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0
401234627,Louisville,ACC,home,35,defensive,4686338,Josh Minkins,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0
401234627,Louisville,ACC,home,35,defensive,4575526,Ramon Puryear,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0
401234627,Louisville,ACC,home,35,defensive,4568288,Dorian Jones,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0
401234627,Louisville,ACC,home,35,defensive,4360802,Javian Hawkins,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0
401234627,Louisville,ACC,home,35,defensive,4259360,Maurice Burkley,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0
401234627,Louisville,ACC,home,35,defensive,4259365,Nick Okeke,,,,,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0
401234627,Louisville,ACC,home,35,defensive,4373177,Marshon Ford,,,,,0,,,,,,,,,,,,,,,,,2,2,0,0,0,0
401234627,Louisville,ACC,home,35,defensive,4360819,Jared Goldwire,,,,,0,,,,,,,,,,,,,,,,,3,0,0,0.5,0,0
401234627,Louisville,ACC,home,35,defensive,4036018,Derek Dorsey,,,,,0,,,,,,,,,,,,,,,,,3,0,0,0,0,0
401234627,Louisville,ACC,home,35,defensive,4240074,Dorian Etheridge,,,,,0,,,,,,,,,,,,,,,,,3,1,0,0,0,0
401234627,Louisville,ACC,home,35,defensive,4426923,Kei'Trel Clark,,,,,0,,,,,,,,,,,,,,,,,3,2,0,1.5,0,0
401234627,Louisville,ACC,home,35,defensive,4047456,Marlon Character Jr.,,,,,0,,,,,,,,,,,,,,,,,5,4,1,1,0,0
401234627,Louisville,ACC,home,35,defensive,4372620,Chandler Jones,,,,,0,,,,,,,,,,,,,,,,,6,5,0,0,0,0
401234627,Louisville,ACC,home,35,defensive,4240080,Jack Fagot,,,,,0,,,,,,,,,,,,,,,,,6,6,1,1,0,0
401234627,Louisville,ACC,home,35,defensive,4360807,Yasir Abdullah,,,,,0,,,,,,,,,,,,,,,,,7,4,0,0,0,0
401234627,Louisville,ACC,home,35,defensive,4240071,Russ Yeast,,,,,0,,,,,,,,,,,,,,,,,7,4,0,0.5,0,0
401234627,Louisville,ACC,home,35,defensive,4040606,Rodjay Burns,,,,,0,,,,,,,,,,,,,,,,,9,6,0,0.5,0,0
401234627,Louisville,ACC,home,35,defensive,4240072,C.J. Avery,,,,,0,,,,,,,,,,,,,,,,,10,7,1,2,0,0
401234627,Louisville,ACC,home,35,punting,4575523,Logan Lupo,,,86,43,,,,,50,,2,,,,,,,0,0,,,,,,,,
401234627,Louisville,ACC,home,35,kicking,4575529,James Turner,,,,,,,,,0,,,0,0,0,5,5,5,,,,,,,,,,
401234627,Louisville,ACC,home,35,kickReturns,4686343,Braden Smith,,,81,20.3,0,,,,23,,4,,,,,,,,,,,,,,,,
401234627,Louisville,ACC,home,35,receiving,4686343,Braden Smith,,,11,11,0,,,,11,1,,,,,,,,,,,,,,,,,
401234627,Louisville,ACC,home,35,receiving,4240075,Justin Marshall,,,11,11,0,,,,11,1,,,,,,,,,,,,,,,,,
401234627,Louisville,ACC,home,35,receiving,3915771,Ean Pfeifer,,,13,13,0,,,,13,1,,,,,,,,,,,,,,,,,
401234627,Louisville,ACC,home,35,receiving,4373177,Marshon Ford,,,37,18.5,1,,,,23,2,,,,,,,,,,,,,,,,,
401234627,Louisville,ACC,home,35,receiving,4360802,Javian Hawkins,,,42,8.4,1,,,,16,5,,,,,,,,,,,,,,,,,
401234627,Louisville,ACC,home,35,receiving,4360797,Chatarius Atwell,,,78,9.8,0,,,,18,8,,,,,,,,,,,,,,,,,
401234627,Louisville,ACC,home,35,receiving,4036026,Dez Fitzpatrick,,,158,31.6,1,,,,82,5,,,,,,,,,,,,,,,,,
401234627,Louisville,ACC,home,35,rushing,4259360,Maurice Burkley,,,22,7.3,1,,,3,13,,,,,,,,,,,,,,,,,,
401234627,Louisville,ACC,home,35,rushing,4240069,Malik Cunningham,,,47,5.2,0,,,9,25,,,,,,,,,,,,,,,,,,
401234627,Louisville,ACC,home,35,rushing,4360802,Javian Hawkins,,,129,7.6,1,,,17,90,,,,,,,,,,,,,,,,,,
401234627,Louisville,ACC,home,35,passing,4686343,Braden Smith,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
401234627,Louisville,ACC,home,35,passing,4240069,Malik Cunningham,23,35,350,10,3,3,,,,,,,,,,,,,,,,,,,,,
401257934,Louisville,ACC,away,17,defensive,4568288,Dorian Jones,,,,,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4431466,Jordan Watkins,,,,,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4427025,Ja'Darien Boykin,,,,,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4259363,Isaac Martin,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4433927,Dezmond Tell,,,,,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4039606,Isaiah Hayes,,,,,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4240093,Malik Clark,,,,,0,,,,,,,,,,,,,,,,,2,1,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4036026,Dez Fitzpatrick,,,,,0,,,,,,,,,,,,,,,,,2,1,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4691888,K.J. Cloyd,,,,,0,,,,,,,,,,,,,,,,,2,2,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4426923,Kei'Trel Clark,,,,,0,,,,,,,,,,,,,,,,,2,2,0,0,2,0
401257934,Louisville,ACC,away,17,defensive,4240074,Dorian Etheridge,,,,,0,,,,,,,,,,,,,,,,,3,2,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4360819,Jared Goldwire,,,,,0,,,,,,,,,,,,,,,,,4,2,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4240071,Russ Yeast,,,,,0,,,,,,,,,,,,,,,,,4,2,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4360813,Dayna Kinnaird,,,,,0,,,,,,,,,,,,,,,,,4,2,1,1,0,0
401257934,Louisville,ACC,away,17,defensive,4240080,Jack Fagot,,,,,0,,,,,,,,,,,,,,,,,5,2,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4040606,Rodjay Burns,,,,,0,,,,,,,,,,,,,,,,,5,3,0,1,0,0
401257934,Louisville,ACC,away,17,defensive,4243914,Monty Montgomery,,,,,0,,,,,,,,,,,,,,,,,6,4,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4240072,C.J. Avery,,,,,0,,,,,,,,,,,,,,,,,7,5,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4047456,Marlon Character Jr.,,,,,0,,,,,,,,,,,,,,,,,7,6,0,0,0,0
401257934,Louisville,ACC,away,17,defensive,4360807,Yasir Abdullah,,,,,0,,,,,,,,,,,,,,,,,10,4,0,2,0,0
401257934,Louisville,ACC,away,17,fumbles,4240069,Malik Cunningham,,,,,,,,,,0,,,,,,,,,,1,1,,,,,,
401257934,Louisville,ACC,away,17,fumbles,4036026,Dez Fitzpatrick,,,,,,,,,,0,,,,,,,,,,1,1,,,,,,
401257934,Louisville,ACC,away,17,fumbles,4240080,Jack Fagot,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,
401257934,Louisville,ACC,away,17,punting,4575523,Logan Lupo,,,109,36.3,,,,,45,,3,,,,,,,0,2,,,,,,,,
401257934,Louisville,ACC,away,17,kicking,4575529,James Turner,,,,,,,,,48,,,1,1,100,2,2,5,,,,,,,,,,
401257934,Louisville,ACC,away,17,kickReturns,4431466,Jordan Watkins,,,63,21,0,,,,29,,3,,,,,,,,,,,,,,,,
401257934,Louisville,ACC,away,17,interceptions,4047456,Marlon Character Jr.,,,-1,,0,1,,,,,,,,,,,,,,,,,,,,,
401257934,Louisville,ACC,away,17,receiving,4431466,Jordan Watkins,,,5,5,0,,,,5,1,,,,,,,,,,,,,,,,,
401257934,Louisville,ACC,away,17,receiving,4259360,Maurice Burkley,,,5,5,0,,,,5,1,,,,,,,,,,,,,,,,,
401257934,Louisville,ACC,away,17,receiving,4240075,Justin Marshall,,,9,9,0,,,,9,1,,,,,,,,,,,,,,,,,
401257934,Louisville,ACC,away,17,receiving,4686343,Braden Smith,,,25,6.3,0,,,,14,4,,,,,,,,,,,,,,,,,
401257934,Louisville,ACC,away,17,receiving,4373177,Marshon Ford,,,46,46,0,,,,46,1,,,,,,,,,,,,,,,,,
401257934,Louisville,ACC,away,17,receiving,4036026,Dez Fitzpatrick,,,71,14.2,0,,,,24,5,,,,,,,,,,,,,,,,,
401257934,Louisville,ACC,away,17,rushing,4259360,Maurice Burkley,,,44,3.7,0,,,12,13,,,,,,,,,,,,,,,,,,
401257934,Louisville,ACC,away,17,rushing,4428030,Jalen Mitchell,,,76,10.9,0,,,7,50,,,,,,,,,,,,,,,,,,
401257934,Louisville,ACC,away,17,rushing,4240069,Malik Cunningham,,,197,9.9,2,,,20,47,,,,,,,,,,,,,,,,,,
401257934,Louisville,ACC,away,17,passing,4240069,Malik Cunningham,13,21,161,7.7,0,1,,,,,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,defensive,4430404,Aidan Robbins,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0
401234643,Louisville,ACC,home,30,defensive,4360802,Javian Hawkins,,,,,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4686334,YaYa Diaby,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4426923,Kei'Trel Clark,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4372620,Chandler Jones,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,1,0
401234643,Louisville,ACC,home,30,defensive,4259360,Maurice Burkley,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4036027,Tabarious Peterson,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,0,1
401234643,Louisville,ACC,home,30,defensive,4686338,Josh Minkins,,,,,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4427025,Ja'Darien Boykin,,,,,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4259365,Nick Okeke,,,,,0,,,,,,,,,,,,,,,,,2,0,0,0,0,1
401234643,Louisville,ACC,home,30,defensive,4240093,Malik Clark,,,,,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4691892,Darius Jones,,,,,0,,,,,,,,,,,,,,,,,2,1,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4431466,Jordan Watkins,,,,,0,,,,,,,,,,,,,,,,,2,1,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4240071,Russ Yeast,,,,,0,,,,,,,,,,,,,,,,,2,1,0,0,1,0
401234643,Louisville,ACC,home,30,defensive,4039606,Isaiah Hayes,,,,,0,,,,,,,,,,,,,,,,,2,2,0,0,2,0
401234643,Louisville,ACC,home,30,defensive,4360819,Jared Goldwire,,,,,0,,,,,,,,,,,,,,,,,2,2,1,2,0,1
401234643,Louisville,ACC,home,30,defensive,4360807,Yasir Abdullah,,,,,0,,,,,,,,,,,,,,,,,2,2,1,1,0,0
401234643,Louisville,ACC,home,30,defensive,4691888,K.J. Cloyd,,,,,0,,,,,,,,,,,,,,,,,3,1,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4243914,Monty Montgomery,,,,,0,,,,,,,,,,,,,,,,,3,1,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4240072,C.J. Avery,,,,,0,,,,,,,,,,,,,,,,,3,3,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4047456,Marlon Character Jr.,,,,,0,,,,,,,,,,,,,,,,,3,3,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4240074,Dorian Etheridge,,,,,0,,,,,,,,,,,,,,,,,4,3,0,0,0,0
401234643,Louisville,ACC,home,30,defensive,4040606,Rodjay Burns,,,,,0,,,,,,,,,,,,,,,,,4,3,1,1,0,0
401234643,Louisville,ACC,home,30,fumbles,4040606,Rodjay Burns,,,,,,,,,,0,,,,,,,,,,1,0,,,,,,
401234643,Louisville,ACC,home,30,fumbles,4240069,Malik Cunningham,,,,,,,,,,0,,,,,,,,,,1,1,,,,,,
401234643,Louisville,ACC,home,30,fumbles,4686335,Marvin Dallas,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,
401234643,Louisville,ACC,home,30,fumbles,4426923,Kei'Trel Clark,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,
401234643,Louisville,ACC,home,30,punting,4691891,Ryan Harwell,,,128,42.7,,,,,61,,3,,,,,,,0,1,,,,,,,,
401234643,Louisville,ACC,home,30,kicking,4575529,James Turner,,,,,,,,,50,,,3,3,100,3,3,12,,,,,,,,,,
401234643,Louisville,ACC,home,30,puntReturns,4040606,Rodjay Burns,,,7,2.3,0,,,,5,,3,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,kickReturns,4360805,Hassan Hall,,,16,16,0,,,,16,,1,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,interceptions,4426923,Kei'Trel Clark,,,-2,,0,1,,,,,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,receiving,4037517,Roscoe Johnson,,,10,10,0,,,,10,1,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,receiving,4360797,Chatarius Atwell,,,19,19,1,,,,19,1,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,receiving,4428030,Jalen Mitchell,,,24,8,0,,,,15,3,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,receiving,4431241,Duane Martin,,,27,13.5,0,,,,25,2,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,receiving,4431466,Jordan Watkins,,,34,8.5,0,,,,13,4,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,receiving,4240091,Josh Johnson,,,40,10,0,,,,16,4,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,receiving,4036026,Dez Fitzpatrick,,,60,30,0,,,,39,2,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,receiving,4686343,Braden Smith,,,65,9.3,0,,,,16,7,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,rushing,4429449,Evan Conley,,,-10,-10,0,,,1,0,,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,rushing,4035995,Jawon Pass,,,-5,-2.5,0,,,2,0,,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,rushing,4430404,Aidan Robbins,,,4,1.3,0,,,3,3,,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,rushing,4240069,Malik Cunningham,,,21,2.3,1,,,9,22,,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,rushing,4360805,Hassan Hall,,,22,2.4,0,,,9,11,,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,rushing,4428030,Jalen Mitchell,,,46,4.2,1,,,11,17,,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,rushing,4259360,Maurice Burkley,,,56,5.6,0,,,10,20,,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,passing,4035995,Jawon Pass,2,3,17,5.7,0,0,,,,,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,passing,4429449,Evan Conley,3,3,43,14.3,0,0,,,,,,,,,,,,,,,,,,,,,
401234643,Louisville,ACC,home,30,passing,4240069,Malik Cunningham,19,28,219,7.8,1,2,,,,,,,,,,,,,,,,,,,,,
401234649,Louisville,ACC,away,27,defensive,4373182,Emmanual Sowders,,,,,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0
401234649,Louisville,ACC,away,27,defensive,4372620,Chandler Jones,,,,,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0
401234649,Louisville,ACC,away,27,defensive,4360807,Yasir Abdullah,,,,,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0
401234649,Louisville,ACC,away,27,defensive,4691888,K.J. Cloyd,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0
401234649,Louisville,ACC,away,27,defensive,4240086,Caleb Chandler,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0
401234649,Louisville,ACC,away,27,defensive,4036027,Tabarious Peterson,,,,,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0
401234649,Louisville,ACC,away,27,defensive,4259365,Nick Okeke,,,,,0,,,,,,,,,,,,,,,,,2,1,0,0,0,0
401234649,Louisville,ACC,away,27,defensive,4243914,Monty Montgomery,,,,,0,,,,,,,,,,,,,,,,,2,2,0,0,0,0
401234649,Louisville,ACC,away,27,defensive,4240071,Russ Yeast,,,,,0,,,,,,,,,,,,,,,,,3,2,0,0,0,0
401234649,Louisville,ACC,away,27,defensive,4047456,Marlon Character Jr.,,,,,0,,,,,,,,,,,,,,,,,3,2,0,0,2,0
401234649,Louisville,ACC,away,27,defensive,4686334,YaYa Diaby,,,,,0,,,,,,,,,,,,,,,,,4,2,0,0.5,0,0
401234649,Louisville,ACC,away,27,defensive,4240074,Dorian Etheridge,,,,,0,,,,,,,,,,,,,,,,,4,4,0,0,0,0
401234649,Louisville,ACC,away,27,defensive,4240093,Malik Clark,,,,,0,,,,,,,,,,,,,,,,,5,3,0,0,0,0
401234649,Louisville,ACC,away,27,defensive,4040606,Rodjay Burns,,,,,0,,,,,,,,,,,,,,,,,5,4,0,0,0,0
401234649,Louisville,ACC,away,27,defensive,4039606,Isaiah Hayes,,,,,0,,,,,,,,,,,,,,,,,6,2,0,1,0,0
401234649,Louisville,ACC,away,27,defensive,4426923,Kei'Trel Clark,,,,,0,,,,,,,,,,,,,,,,,9,6,0,0.5,1,0
401234649,Louisville,ACC,away,27,defensive,4240072,C.J. Avery,,,,,0,,,,,,,,,,,,,,,,,10,8,0,0,0,0
401234649,Louisville,ACC,away,27,fumbles,-6455, Team,,,,,,,,,,0,,,,,,,,,,1,0,,,,,,
401234649,Louisville,ACC,away,27,fumbles,4360805,Hassan Hall,,,,,,,,,,0,,,,,,,,,,1,1,,,,,,
401234649,Louisville,ACC,away,27,fumbles,4360797,Chatarius Atwell,,,,,,,,,,0,,,,,,,,,,1,1,,,,,,
401234649,Louisville,ACC,away,27,fumbles,4240071,Russ Yeast,,,,,,,,,,1,,,,,,,,,,0,0,,,,,,
401234649,Louisville,ACC,away,27,punting,4691891,Ryan Harwell,,,30,30,,,,,30,,1,,,,,,,0,1,,,,,,,,
401234649,Louisville,ACC,away,27,kicking,4575529,James Turner,,,,,,,,,44,,,2,2,100,3,3,9,,,,,,,,,,
401234649,Louisville,ACC,away,27,kickReturns,4360805,Hassan Hall,,,154,22,0,,,,44,,7,,,,,,,,,,,,,,,,
401234649,Louisville,ACC,away,27,receiving,4686343,Braden Smith,,,2,1,0,,,,6,2,,,,,,,,,,,,,,,,,
401234649,Louisville,ACC,away,27,receiving,4373177,Marshon Ford,,,2,2,0,,,,2,1,,,,,,,,,,,,,,,,,
401234649,Louisville,ACC,away,27,receiving,4360805,Hassan Hall,,,6,6,0,,,,6,1,,,,,,,,,,,,,,,,,
401234649,Louisville,ACC,away,27,receiving,4428030,Jalen Mitchell,,,9,9,0,,,,9,1,,,,,,,,,,,,,,,,,
401234649,Louisville,ACC,away,27,receiving,3915771,Ean Pfeifer,,,15,15,0,,,,15,1,,,,,,,,,,,,,,,,,
401234649,Louisville,ACC,away,27,receiving,4360797,Chatarius Atwell,,,78,15.6,1,,,,27,5,,,,,,,,,,,,,,,,,
401234649,Louisville,ACC,away,27,receiving,4036026,Dez Fitzpatrick,,,182,22.8,1,,,,69,8,,,,,,,,,,,,,,,,,
401234649,Louisville,ACC,away,27,rushing,-6455, Team,,,-8,-8,0,,,1,0,,,,,,,,,,,,,,,,,,
401234649,Louisville,ACC,away,27,rushing,4360805,Hassan Hall,,,30,4.3,0,,,7,21,,,,,,,,,,,,,,,,,,
401234649,Louisville,ACC,away,27,rushing,4428030,Jalen Mitchell,,,44,4.4,1,,,10,14,,,,,,,,,,,,,,,,,,
401234649,Louisville,ACC,away,27,rushing,4240069,Malik Cunningham,,,133,7.8,0,,,17,23,,,,,,,,,,,,,,,,,,
401234649,Louisville,ACC,away,27,passing,4240069,Malik Cunningham,19,31,294,9.5,2,1,,,,,,,,,,,,,,,,,,,,,
